,LR_PO,NN_PO,LR_DO,NN_DO
179,3302.0153740552023,2109.043763599727,-232.06248702659622,-232.06248702659622
180,3137.0594885952128,-252.2327851130775,-405.07794906782914,-525.9167333912026
181,1522.938916577921,-479.37859396618995,-974.9370402253682,-974.9370402253682
182,1541.1869738571822,1345.8383447735703,-148.12862847741025,-148.12862847741025
183,4471.547309694237,3441.6178859788674,99.7123248930188,1176.0446943022625
184,3842.7681259988112,2642.1659579333977,0.0,443.56895833482974
185,3308.001571452745,2035.5905178555997,-478.1391258655006,-152.40228631905586
186,6435.590876282305,6592.216923308537,2045.5958042380714,3085.490979493643
187,5954.498932489374,6926.523196939869,1354.8541542477853,2181.671244247265
188,4923.90602883124,6445.419066530825,122.0974587691726,2069.047422233892
189,6363.11027574449,5811.261225923564,265.79016626438414,2673.1974396557307
190,3557.117556506452,359.0615261730199,-1236.6317520822101,-1211.1317167756886
191,3442.6669447851923,-3.288994679508744,-1485.4936312930222,-1686.928702701857
192,8973.806441047962,5662.497267492948,686.5957258806104,970.9363131262114
193,5556.288150830215,1711.073213146148,-1132.358550910099,-1238.922803915391
194,4581.887332872437,1506.6267187022643,-1952.54196705116,-1617.7065386228276
195,4774.298496928174,2916.716522226996,-2385.2288098590075,-1510.1437527549426
196,7683.567618868082,5310.706249668509,-1545.7657508907528,-796.4528621123957
197,3747.233971279798,1405.7192153396122,-4084.180429850391,-3154.136146509302
198,2987.9271712581926,-192.5643960478319,-4185.3582577408015,-3729.092744938726
199,-2712.958672005613,-4202.009197591917,-7018.221306144652,-7138.640652961753
200,-3403.2723973837396,-4601.266179747778,-7603.849003877795,-7526.102848064184
201,-2387.5472182578196,-3547.7223226477613,-6578.499893877083,-6476.622378898677
202,-2965.546857310128,-4179.977015999655,-6898.563024421604,-6934.709154696274
203,-676.7794592798582,-1523.8050297517577,-4590.508004009925,-4403.424198222644
204,-6735.2939745381045,-7115.45875281363,-9757.357362158185,-9350.540242876728
205,-4907.454684215028,-4301.53163960719,-8481.40856389806,-7006.248991011145
206,-4940.275072489053,-4559.927841220767,-8768.488902817593,-7538.321709009048
207,-5686.484250245128,-4767.294247797227,-8807.535920664744,-7189.463631189195
208,-5092.880349175268,-4117.212412992553,-8188.459946788782,-6682.147733070629
209,-6623.411355166174,-5059.1080741357655,-9422.972349945107,-7419.21557038717
210,-3340.6115556097407,-1720.8942164418204,-6165.462497514233,-4333.8726423877315
211,-4464.997673964318,-3087.4686603444693,-7397.28555900343,-5858.67879397185
212,-2835.5613767785185,-2302.9881512075954,-5943.469743014908,-4851.770250113919
213,-1379.934243304583,-2652.3420918975276,-5281.6101142664,-5435.694825208124
214,-396.9580902906776,-2014.9857884034343,-4167.998733219523,-4527.806439595988
215,2780.8849366785144,-768.9616760417257,-2378.454587315908,-3054.493090779409
216,-732.4751980691073,-2768.8397389816196,-4144.381835794352,-4996.516461658256
217,5177.660646398867,1126.3215768122677,-825.9536523621097,-1965.521880322678
218,5068.230253412242,1068.3925356754157,-812.026214201093,-1920.7459980334768
219,5125.929656975107,818.8162025841431,-980.433984252881,-2114.0407186027196
220,6975.718623270772,2363.3151413500445,-367.3468908040588,-1365.3149675195375
221,8398.918303113556,3805.3493767485256,528.312706592161,-694.2782494906417
222,6279.4263433649085,1729.6759557364417,-739.6369411275844,-1566.7071335602504
223,6758.9665577213445,1923.6469514543214,-513.3862052779575,-1403.7915540562717
224,5737.5751855985,1176.2433062686296,-902.2367661118491,-1660.0238717943198
225,7150.842265544169,3223.084534890055,96.90197789039952,-639.1215930423448
226,4351.541022952265,2938.711071180018,-278.5215805586436,-614.6468141557627
227,3247.7118996279933,736.0003424615742,-266.7899498825974,-1082.1026424665022
228,3324.668449438297,112.0425919377876,-79.99165620668913,-255.40601847439012
229,2925.0891939145345,95.31398659302879,-105.73261208639713,-105.73261208639713
230,1920.0052387606856,1131.6068128115492,-65.69669172927696,-65.69669172927696
231,263.2294684343113,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0
235,0.0,448.7226050896271,0.0,0.0
236,0.0,0.0,0.0,0.0
237,0.0,1266.7721622389545,0.0,0.0
238,0.0,1050.7577357429454,0.0,0.0
239,0.0,340.7072661108636,0.0,0.0
240,-100.02545828171425,238.173803162005,-100.02545828171425,-100.02545828171425
241,1329.7807446085124,887.4735476557128,-219.7041322366546,-219.7041322366546
242,1451.1519893992777,468.96559722728097,-512.185244304265,-512.185244304265
243,1987.5191655610602,-53.800355051861,-988.6685877590968,-988.6685877590968
244,2533.2134188300984,-111.21950896046566,-1234.8383325336304,-1235.3852415339693
245,847.0672495454387,-909.3187277880178,-1964.8483112572635,-1984.2028177797781
246,-1089.4897138920771,-2506.8136389458036,-3412.172074170701,-3538.609559564081
247,4053.883013797326,531.129052996521,-472.91010292398863,-713.9096970589374
248,-263.0882358576963,-1291.1435217543465,-1583.0711668064941,-1583.0711668064941
249,-89.07116358025709,-1816.421398213903,-1537.098843079772,-1877.097115231478
250,6528.446080509087,3418.582708159579,2760.762842053198,-26.6951817847062
251,8469.460355351132,7156.445939622806,4144.3317116957915,2124.3164313786447
252,5634.008178017308,5409.016883125035,1268.393642602143,1303.9804764191153
253,1070.5027428537564,62.79173206403171,-1327.171087733359,-1045.7367813865317
254,7033.7272845083235,5338.7351729109205,3021.0322047021805,339.8132009087051
255,1855.603446264863,166.30216799590383,-894.1030546758706,-1533.3023573186242
256,5527.740957574567,2820.2746415530974,1682.8019289477816,-195.76505575906927
257,10366.114060061722,9523.45602777805,6048.369328040872,4278.147685667485
258,11459.971114824652,12295.260703102804,6119.430253329223,6262.8946022350765
259,14147.257852740542,15220.049121438551,8382.396452051904,9107.059885769015
260,13026.161389531337,14109.385364946796,7349.632691575394,8036.989876395838
261,12384.206358044934,13329.069466026196,5870.719240058312,7575.060488257296
262,13462.50499421198,9987.248150556145,6222.086971710226,5137.6765873484555
263,12550.355379431096,8919.29603548061,4718.251219677229,4042.6895650995943
264,13195.51353788608,9741.484969879872,4861.63113350346,4790.880526424013
265,15790.792978643176,12443.13989353977,6846.939191303153,6953.345609463892
266,15146.822632317671,12673.022024731794,5894.479944559522,7107.53836145113
267,15407.934016718538,13181.234216481758,5957.010383466322,7563.053595436434
268,12889.37327340389,10512.980268271112,3647.984175219816,5123.447155171068
269,9788.730523099206,7455.765603582537,750.4539676530351,2216.584532763753
270,9875.237530497725,7997.825219370479,803.0601127921833,2683.973124594695
271,10435.56110919702,8947.821012284794,1519.633498894145,3606.9858477949324
272,10076.661699528828,6831.546453167855,1657.2499956531026,1540.0638942331807
273,10412.913545006712,6951.2523291704365,2750.190791606007,1908.9662322881193
274,8455.42221753026,7974.692489619874,2031.4947614931855,2906.1636789938525
275,6541.055121548033,5865.578747951741,1080.8746582430076,1730.4632374738244
276,4492.473211737276,3755.6137616002698,-50.215319417068415,400.22748907849746
277,1547.6713308915348,583.2262046357577,-1198.8764018328625,-779.4555244238749
278,1471.1578356179978,568.1856653685638,-1236.0810635985597,-765.7750544590615
279,818.5356793749518,-112.21312412347356,-1404.5469483258098,-1057.0420918425975
280,-644.006527377953,-1247.7384638965505,-2037.7557421124168,-2037.7557421124168
281,463.6817556503024,-952.155714603494,-1603.8400878855803,-1603.8400878855803
282,3334.822489575725,-233.2631732770644,-675.5102299517639,-1292.1348764845598
283,252.69097124543788,-1094.2730296345362,-2049.6454392887126,-1997.573271545852
284,4488.4487883152615,826.0854715960604,-557.0792634630055,-823.551162650739
285,2415.80397847142,-608.6925963785748,-1800.7076059788008,-2032.7769436264052
286,996.9787938946974,-1313.1079565283267,-2520.0068198394656,-2910.709094535004
287,5171.928605380504,670.0797924923402,-743.7997467254598,-1705.8521747727043
288,8408.844625517098,4192.357681430502,1369.4714999997389,-218.32227187489943
289,7183.6201897820865,2735.8365927562845,347.20618484502205,-823.2876227713679
290,174.0052437311571,-1780.867617142246,-2732.5583130578193,-3603.429532827285
291,2337.154025193069,-719.6100750788102,-1670.19759925862,-2157.137440851974
292,2806.0491677616874,-471.71506274864015,-1563.0672075132063,-2364.5714298065545
293,4267.736615908201,448.9796846413252,-892.8587176086045,-1742.7971724056185
294,5100.532975594667,1453.9458043355999,-516.0293795008937,-1442.0163597705211
295,6425.419131690078,2935.6620129420216,304.4912399633044,-843.0109703720806
296,6446.305222179145,3453.634639953979,579.4799571960259,-484.9694491112968
297,5212.237093478476,1681.532980409715,-104.83419869100968,-925.2304575936556
298,4337.739603260858,2048.636699059475,-409.4702994730099,-996.5323124034909
299,6495.113791033751,4911.245306388549,1523.9557949865248,477.272838877802
300,6113.619422668997,4234.601822481204,1178.9660760982308,-4.834267505464988
301,5557.550256063824,3455.020818792424,1058.0512686468414,-81.16730164941909
302,3458.0039576732047,1716.519602258772,0.0,0.0
303,2742.3336960693787,2718.5515894637924,0.0,0.0
304,1822.4427537650074,1787.5356595346104,-40.89413842505376,-40.89413842505376
305,1817.8398724243657,1311.7461593133137,-134.440039335096,-134.440039335096
306,2162.0906962195445,899.6739256673885,-27.1626347264184,-27.1626347264184
307,3164.9661734848573,983.4901669786583,0.0,0.0
308,2535.6669558926014,402.2451101962629,-354.2299714609973,-354.2299714609973
309,195.80845858605568,-5.599940389132043,-1897.9764567728243,-1607.3378330569142
310,-29.301333521531216,-267.30401648210255,-2134.6165581217524,-1940.4539315527586
311,-429.2947535444342,-1219.001657295527,-2698.7472195990167,-2939.0971733172755
312,2951.6606159355506,57.83612565758414,-1062.327837561288,-1573.6307972826198
313,4172.0791509153505,979.7114456462058,-479.65376176311383,-707.1726669610364
314,2929.34963154676,-443.9782836877187,-1304.020305205567,-1870.1066455892421
315,3009.818079613801,-318.7527357931727,-1464.7914491910183,-1897.790628817146
316,-5176.52616501014,-7077.261431054214,-8231.618291586397,-8943.773104850701
317,-1289.9396506624057,-3323.4310214322913,-4459.069914242747,-5604.377329290787
318,-57.715568911697936,-2066.9444075912393,-3411.697654774186,-4359.2639283274275
319,5954.613100797187,1307.5253421120185,-1161.4631207197278,-1814.1396518239576
320,3425.2500807751094,1.678528340569519,-2363.443451324602,-2621.2807440501756
321,2324.992940366125,-338.6888118391198,-2500.4695333643763,-2822.165373556381
322,-236.54489444178168,-826.998080512668,-2814.184293779575,-2905.7062079386938
323,899.1195187392774,-0.5267167018115118,-1780.222258593926,-2090.1935431288994
324,4664.401769684759,3160.7417201673916,398.0894122493616,-536.7700686359548
325,3747.1104163010473,1705.778444022735,-25.66030308912314,-1078.709210403909
326,4337.635959886295,3680.6709938134595,992.6623279687157,-167.17693795616916
327,3278.6410812629206,3777.4035562867825,281.6668402991954,-33.219051059749546
328,2647.7280397991995,3409.9380977280343,-67.89647845471325,-68.89616106932812
329,3092.1020581695075,3909.8011899138855,304.7308069832126,276.11694752299076
330,2712.3649739369885,3527.0420654160826,-19.843520030141406,-28.193624307814748
331,2521.135330644783,3354.700278292913,-92.8880981421967,102.20185187449545
332,3312.0011602289433,4268.804441686075,800.4310064543805,1023.286514416879
333,4450.490850139371,5198.262921535886,443.5191065847073,751.0654744902964
334,5449.700935656642,6388.319720018793,949.251420635123,1496.7304472283338
335,3080.2600026793075,4599.209176366306,0.0,941.2719007743278
336,2079.6248973487895,4018.4110880481735,-116.54617435405825,775.0747235296191
337,-309.80951809136695,1324.0261805953621,-714.0383968928074,-642.7518457594589
338,-2779.2571610141927,-1855.9997759888658,-2779.2571610141927,-2779.2571610141927
