,DA Price,Net Load Forecast,System Margin,Day,Hour,Month,DA Price_24,DA Price_144,DA Price_168
2018-09-13 23:00:00,55.38,39943,0.767788176,3,23,9,59.4,54.85,54.74
2018-09-14 00:00:00,54.08,38982,0.780811036,4,0,9,56.71,51.7,53.55
2018-09-14 01:00:00,51.51,36530,0.743655322,4,1,9,53.45,47.84,53.37
2018-09-14 02:00:00,50.53,35777,0.7265016,4,2,9,53.94,47.52,53.66
2018-09-14 03:00:00,56.1,37124,0.723597204,4,3,9,58.77,47.95,55.88
2018-09-14 04:00:00,70.91,41212,0.745493592,4,4,9,72.11,51.16,66.98
2018-09-14 05:00:00,75.16,46249,0.799979726,4,5,9,77.89,53.74,74.14
2018-09-14 06:00:00,78.45,48438,0.826460052,4,6,9,81.26,56.84,79.99
2018-09-14 07:00:00,78.46,49424,0.835613761,4,7,9,79.94,61.19,77.04
2018-09-14 08:00:00,77.45,49501,0.839711734,4,8,9,78.89,59.92,72.68
2018-09-14 09:00:00,75.96,48869,0.839416058,4,9,9,77.75,58.17,71.3
2018-09-14 10:00:00,72.08,48288,0.844277674,4,10,9,76.66,59.59,71.14
2018-09-14 11:00:00,65.18,47826,0.850233634,4,11,9,75.32,56.17,67.36
2018-09-14 12:00:00,64.17,46813,0.853382348,4,12,9,74.93,51.3,63.78
2018-09-14 13:00:00,57.78,45426,0.836889286,4,13,9,74.08,49.42,58.89
2018-09-14 14:00:00,58,44312,0.820479434,4,14,9,72.93,51.12,59.78
2018-09-14 15:00:00,62.27,43701,0.786031934,4,15,9,75.7,60.79,61.32
2018-09-14 16:00:00,72.91,45183,0.786741734,4,16,9,77.6,69.97,67.22
2018-09-14 17:00:00,74.91,46803,0.806371822,4,17,9,78.19,72.3,71.14
2018-09-14 18:00:00,74.74,46854,0.806478433,4,18,9,78.8,74.91,72.01
2018-09-14 19:00:00,64.11,45778,0.812688201,4,19,9,76.04,72.84,66.08
2018-09-14 20:00:00,71.94,43786,0.798822787,4,20,9,72.9,70.66,68.58
2018-09-14 21:00:00,70.29,46095,0.865519853,4,21,9,63.66,66.57,65.41
2018-09-14 22:00:00,56.34,41895,0.870377362,4,22,9,57.63,54.95,65.61
2018-09-14 23:00:00,50.27,38094,0.819235107,4,23,9,55.38,49.7,54.85
2018-09-15 00:00:00,48.22,36743,0.817308712,5,0,9,54.08,43.75,51.7
2018-09-15 01:00:00,44.88,34115,0.767830371,5,1,9,51.51,39.24,47.84
2018-09-15 02:00:00,43.86,32887,0.742914893,5,2,9,50.53,33.81,47.52
2018-09-15 03:00:00,44.87,32958,0.743362451,5,3,9,56.1,36.48,47.95
2018-09-15 04:00:00,47.35,34592,0.758675842,5,4,9,70.91,42.79,51.16
2018-09-15 05:00:00,49.06,35926,0.763726576,5,5,9,75.16,45.06,53.74
2018-09-15 06:00:00,54.64,37821,0.759002232,5,6,9,78.45,48.15,56.84
2018-09-15 07:00:00,55.48,40301,0.797922568,5,7,9,78.46,48.84,61.19
2018-09-15 08:00:00,53.98,40972,0.811915458,5,8,9,77.45,45.01,59.92
2018-09-15 09:00:00,53.67,40459,0.81931075,5,9,9,75.96,45.22,58.17
2018-09-15 10:00:00,55.97,41541,0.841723356,5,10,9,72.08,45.01,59.59
2018-09-15 11:00:00,53.99,41410,0.861734194,5,11,9,65.18,40.4,56.17
2018-09-15 12:00:00,49.64,39519,0.85021398,5,12,9,64.17,34.82,51.3
2018-09-15 13:00:00,49.41,38027,0.826335108,5,13,9,57.78,43.19,49.42
2018-09-15 14:00:00,51.25,37137,0.804442298,5,14,9,58,46.01,51.12
2018-09-15 15:00:00,51.13,37299,0.762853949,5,15,9,62.27,55.75,60.79
2018-09-15 16:00:00,60.12,39327,0.780754449,5,16,9,72.91,68.14,69.97
2018-09-15 17:00:00,71.14,41564,0.807149577,5,17,9,74.91,71.9,72.3
2018-09-15 18:00:00,74.64,42684,0.818515382,5,18,9,74.74,74.11,74.91
2018-09-15 19:00:00,69.13,41850,0.808963734,5,19,9,64.11,74.42,72.84
2018-09-15 20:00:00,65.22,40256,0.794091728,5,20,9,71.94,69.77,70.66
2018-09-15 21:00:00,61.55,42711,0.856709923,5,21,9,70.29,60.48,66.57
2018-09-15 22:00:00,58.9,40682,0.86743314,5,22,9,56.34,54.18,54.95
2018-09-15 23:00:00,50.02,37576,0.82583534,5,23,9,50.27,51.54,49.7
2018-09-16 00:00:00,45.01,35968,0.8103099,6,0,9,48.22,49.52,43.75
2018-09-16 01:00:00,39.26,32950,0.765565018,6,1,9,44.88,48.06,39.24
2018-09-16 02:00:00,34.93,31531,0.748040314,6,2,9,43.86,47.47,33.81
2018-09-16 03:00:00,28.79,31212,0.740790325,6,3,9,44.87,51.85,36.48
2018-09-16 04:00:00,32.9,31788,0.751486273,6,4,9,47.35,70.24,42.79
2018-09-16 05:00:00,36.97,32014,0.75117267,6,5,9,49.06,74.3,45.06
2018-09-16 06:00:00,44.23,33115,0.748879881,6,6,9,54.64,75.19,48.15
2018-09-16 07:00:00,45.75,35223,0.778861251,6,7,9,55.48,76.04,48.84
2018-09-16 08:00:00,45.21,36438,0.805897798,6,8,9,53.98,75.43,45.01
2018-09-16 09:00:00,43.22,37209,0.83164666,6,9,9,53.67,72.33,45.22
2018-09-16 10:00:00,43.37,38860,0.869522011,6,10,9,55.97,66.65,45.01
2018-09-16 11:00:00,35.59,38999,0.889453621,6,11,9,53.99,65.18,40.4
2018-09-16 12:00:00,27.55,36528,0.850270447,6,12,9,49.64,59.46,34.82
2018-09-16 13:00:00,32.07,35065,0.826832102,6,13,9,49.41,63.02,43.19
2018-09-16 14:00:00,42.34,34499,0.81670074,6,14,9,51.25,67.92,46.01
2018-09-16 15:00:00,49.09,35090,0.79581628,6,15,9,51.13,72.98,55.75
2018-09-16 16:00:00,63.13,37588,0.782523319,6,16,9,60.12,75.4,68.14
2018-09-16 17:00:00,70.78,40854,0.814499845,6,17,9,71.14,77.36,71.9
2018-09-16 18:00:00,74.8,43180,0.850224459,6,18,9,74.64,79.93,74.11
2018-09-16 19:00:00,68.52,42937,0.851051356,6,19,9,69.13,74.94,74.42
2018-09-16 20:00:00,63.97,41539,0.830659607,6,20,9,65.22,69.93,69.77
2018-09-16 21:00:00,58.6,44040,0.891185725,6,21,9,61.55,58.94,60.48
2018-09-16 22:00:00,53.81,41310,0.868218022,6,22,9,58.9,59.04,54.18
2018-09-16 23:00:00,48.25,38264,0.823649598,6,23,9,50.02,52.15,51.54
2018-09-17 00:00:00,45.41,37117,0.801203405,0,0,9,45.01,48.59,49.52
2018-09-17 01:00:00,42.29,34767,0.750229118,0,1,9,39.26,45.77,48.06
2018-09-17 02:00:00,43.48,34016,0.727161432,0,2,9,34.93,42.08,47.47
2018-09-17 03:00:00,49.05,35863,0.754332738,0,3,9,28.79,48.74,51.85
2018-09-17 04:00:00,69.9,40295,0.765028348,0,4,9,32.9,64.81,70.24
2018-09-17 05:00:00,75.47,45226,0.820510979,0,5,9,36.97,72.5,74.3
2018-09-17 06:00:00,75.91,47492,0.839447939,0,6,9,44.23,73.92,75.19
2018-09-17 07:00:00,75.91,48562,0.841912259,0,7,9,45.75,73.85,76.04
2018-09-17 08:00:00,74.69,48173,0.839604351,0,8,9,45.21,70.76,75.43
2018-09-17 09:00:00,70.98,47786,0.842869647,0,9,9,43.22,68.95,72.33
2018-09-17 10:00:00,67.71,47665,0.851026071,0,10,9,43.37,65.85,66.65
2018-09-17 11:00:00,66.89,47742,0.860857627,0,11,9,35.59,58.48,65.18
2018-09-17 12:00:00,64.32,46880,0.85385452,0,12,9,27.55,61.04,59.46
2018-09-17 13:00:00,64.3,45710,0.838942622,0,13,9,32.07,60.19,63.02
2018-09-17 14:00:00,68,44957,0.825908664,0,14,9,42.34,64.09,67.92
2018-09-17 15:00:00,75,44493,0.80599967,0,15,9,49.09,65.22,72.98
2018-09-17 16:00:00,77.03,46289,0.816689444,0,16,9,63.13,75.12,75.4
2018-09-17 17:00:00,80.01,48798,0.841945389,0,17,9,70.78,76.04,77.36
2018-09-17 18:00:00,81.82,48404,0.828957363,0,18,9,74.8,79,79.93
2018-09-17 19:00:00,73.72,46108,0.807814675,0,19,9,68.52,76.23,74.94
2018-09-17 20:00:00,64.5,43059,0.797389428,0,20,9,63.97,69.62,69.93
2018-09-17 21:00:00,50.03,44609,0.889676481,0,21,9,58.6,66.62,58.94
2018-09-17 22:00:00,50,41150,0.866063967,0,22,9,53.81,59.06,59.04
2018-09-17 23:00:00,47.93,37082,0.809444156,0,23,9,48.25,56.09,52.15
2018-09-18 00:00:00,44.46,35363,0.791640891,1,0,9,45.41,51.11,48.59
2018-09-18 01:00:00,41.46,33087,0.749027237,1,1,9,42.29,49.52,45.77
2018-09-18 02:00:00,43.37,32360,0.730394918,1,2,9,43.48,50.05,42.08
2018-09-18 03:00:00,46.03,33933,0.740937761,1,3,9,49.05,56.1,48.74
2018-09-18 04:00:00,60.74,38260,0.763087844,1,4,9,69.9,72.16,64.81
2018-09-18 05:00:00,74.5,43887,0.802832353,1,5,9,75.47,76.04,72.5
2018-09-18 06:00:00,74.98,46307,0.826751008,1,6,9,75.91,76.04,73.92
2018-09-18 07:00:00,75.52,47615,0.841388898,1,7,9,75.91,77.7,73.85
2018-09-18 08:00:00,67.88,47941,0.850171315,1,8,9,74.69,72.78,70.76
2018-09-18 09:00:00,66.25,48418,0.862797633,1,9,9,70.98,76.65,68.95
2018-09-18 10:00:00,57.85,48296,0.883466216,1,10,9,67.71,71.59,65.85
2018-09-18 11:00:00,57.9,47834,0.888737798,1,11,9,66.89,67.54,58.48
2018-09-18 12:00:00,56.64,47086,0.882147668,1,12,9,64.32,68.42,61.04
2018-09-18 13:00:00,56.38,46296,0.874166092,1,13,9,64.3,66.65,60.19
2018-09-18 14:00:00,56.87,45856,0.861299388,1,14,9,68,68.79,64.09
2018-09-18 15:00:00,67.04,45960,0.853632105,1,15,9,75,76.48,65.22
2018-09-18 16:00:00,74.94,47512,0.85413274,1,16,9,77.03,77.64,75.12
2018-09-18 17:00:00,77.65,49749,0.871399743,1,17,9,80.01,78.78,76.04
2018-09-18 18:00:00,81.1,49877,0.861838589,1,18,9,81.82,80.08,79
2018-09-18 19:00:00,74.86,47875,0.848967703,1,19,9,73.72,73.42,76.23
2018-09-18 20:00:00,68.07,45822,0.832543777,1,20,9,64.5,70.91,69.62
2018-09-18 21:00:00,61.65,48119,0.901064235,1,21,9,50.03,65.61,66.62
2018-09-18 22:00:00,50.66,43029,0.879044988,1,22,9,50,59.48,59.06
2018-09-18 23:00:00,48.13,39512,0.839128041,1,23,9,47.93,59.4,56.09
2018-09-19 00:00:00,46.65,38192,0.818597217,2,0,9,44.46,56.71,51.11
2018-09-19 01:00:00,43.09,35866,0.775193798,2,1,9,41.46,53.45,49.52
2018-09-19 02:00:00,44.26,34939,0.751871987,2,2,9,43.37,53.94,50.05
2018-09-19 03:00:00,48.4,36161,0.75641,2,3,9,46.03,58.77,56.1
2018-09-19 04:00:00,63.15,40004,0.758968385,2,4,9,60.74,72.11,72.16
2018-09-19 05:00:00,75.99,44896,0.808985643,2,5,9,74.5,77.89,76.04
2018-09-19 06:00:00,79.79,47343,0.829419913,2,6,9,74.98,81.26,76.04
2018-09-19 07:00:00,80.01,48623,0.84043288,2,7,9,75.52,79.94,77.7
2018-09-19 08:00:00,77.86,48609,0.837939598,2,8,9,67.88,78.89,72.78
2018-09-19 09:00:00,73.32,48680,0.85120953,2,9,9,66.25,77.75,76.65
2018-09-19 10:00:00,67.07,48182,0.859139122,2,10,9,57.85,76.66,71.59
2018-09-19 11:00:00,58.08,47374,0.861796581,2,11,9,57.9,75.32,67.54
2018-09-19 12:00:00,54.85,46020,0.855080511,2,12,9,56.64,74.93,68.42
2018-09-19 13:00:00,56.91,45109,0.844411069,2,13,9,56.38,74.08,66.65
2018-09-19 14:00:00,54.23,44546,0.835297156,2,14,9,56.87,72.93,68.79
2018-09-19 15:00:00,63.09,44113,0.809947341,2,15,9,67.04,75.7,76.48
2018-09-19 16:00:00,72.34,46228,0.819237627,2,16,9,74.94,77.6,77.64
2018-09-19 17:00:00,75.99,48489,0.841608335,2,17,9,77.65,78.19,78.78
2018-09-19 18:00:00,79.87,48366,0.839821103,2,18,9,81.1,78.8,80.08
2018-09-19 19:00:00,69.87,46247,0.824503424,2,19,9,74.86,76.04,73.42
2018-09-19 20:00:00,61.24,44528,0.807123516,2,20,9,68.07,72.9,70.91
2018-09-19 21:00:00,54.2,47009,0.88375378,2,21,9,61.65,63.66,65.61
2018-09-19 22:00:00,50.35,43786,0.897463775,2,22,9,50.66,57.63,59.48
2018-09-19 23:00:00,44.1,40058,0.859392668,2,23,9,48.13,55.38,59.4
2018-09-20 00:00:00,42.32,38628,0.849680059,3,0,9,46.65,54.08,56.71
2018-09-20 01:00:00,42.12,36153,0.802319452,3,1,9,43.09,51.51,53.45
2018-09-20 02:00:00,45.02,35077,0.781019124,3,2,9,44.26,50.53,53.94
2018-09-20 03:00:00,49.3,36249,0.775178068,3,3,9,48.4,56.1,58.77
2018-09-20 04:00:00,66.89,40261,0.772356236,3,4,9,63.15,70.91,72.11
2018-09-20 05:00:00,75.7,46022,0.823387997,3,5,9,75.99,75.16,77.89
2018-09-20 06:00:00,75.94,48235,0.836527245,3,6,9,79.79,78.45,81.26
2018-09-20 07:00:00,74.17,49113,0.840930142,3,7,9,80.01,78.46,79.94
2018-09-20 08:00:00,68.89,48813,0.840429943,3,8,9,77.86,77.45,78.89
2018-09-20 09:00:00,68.07,48532,0.84782023,3,9,9,73.32,75.96,77.75
2018-09-20 10:00:00,64.94,48002,0.849539406,3,10,9,67.07,72.08,76.66
2018-09-20 11:00:00,60.09,47429,0.852649529,3,11,9,58.08,65.18,75.32
2018-09-20 12:00:00,60.49,46590,0.852744097,3,12,9,54.85,64.17,74.93
2018-09-20 13:00:00,57.33,45282,0.836115034,3,13,9,56.91,57.78,74.08
2018-09-20 14:00:00,56.87,44589,0.825397339,3,14,9,54.23,58,72.93
2018-09-20 15:00:00,69.13,44224,0.796371289,3,15,9,63.09,62.27,75.7
2018-09-20 16:00:00,75.01,46223,0.812109563,3,16,9,72.34,72.91,77.6
2018-09-20 17:00:00,79.65,48517,0.837063491,3,17,9,75.99,74.91,78.19
2018-09-20 18:00:00,78.89,48870,0.8387819,3,18,9,79.87,74.74,78.8
2018-09-20 19:00:00,69.46,45728,0.819795302,3,19,9,69.87,64.11,76.04
2018-09-20 20:00:00,62.26,42936,0.812197701,3,20,9,61.24,71.94,72.9
2018-09-20 21:00:00,54.1,44544,0.876345817,3,21,9,54.2,70.29,63.66
2018-09-20 22:00:00,54.48,40470,0.833779122,3,22,9,50.35,56.34,57.63
2018-09-20 23:00:00,43.82,36594,0.779393327,3,23,9,44.1,50.27,55.38
2018-09-21 00:00:00,32.58,35014,0.764109548,4,0,9,42.32,48.22,54.08
2018-09-21 01:00:00,31.95,32497,0.716852622,4,1,9,42.12,44.88,51.51
2018-09-21 02:00:00,28.81,31130,0.68903144,4,2,9,45.02,43.86,50.53
2018-09-21 03:00:00,34.89,32262,0.704977176,4,3,9,49.3,44.87,56.1
2018-09-21 04:00:00,54.8,36107,0.739368303,4,4,9,66.89,47.35,70.91
2018-09-21 05:00:00,71.86,41000,0.780966518,4,5,9,75.7,49.06,75.16
2018-09-21 06:00:00,74.29,43106,0.797718509,4,6,9,75.94,54.64,78.45
2018-09-21 07:00:00,65.85,44899,0.807120825,4,7,9,74.17,55.48,78.46
2018-09-21 08:00:00,59.17,44965,0.804301937,4,8,9,68.89,53.98,77.45
2018-09-21 09:00:00,65.09,45007,0.812669627,4,9,9,68.07,53.67,75.96
2018-09-21 10:00:00,69.96,44750,0.826046221,4,10,9,64.94,55.97,72.08
2018-09-21 11:00:00,67.16,44514,0.846413543,4,11,9,60.09,53.99,65.18
2018-09-21 12:00:00,64.19,43323,0.831589116,4,12,9,60.49,49.64,64.17
2018-09-21 13:00:00,59.24,42139,0.8191104,4,13,9,57.33,49.41,57.78
2018-09-21 14:00:00,55.17,40913,0.804282869,4,14,9,56.87,51.25,58
2018-09-21 15:00:00,60.17,40536,0.789566031,4,15,9,69.13,51.13,62.27
2018-09-21 16:00:00,68.09,42220,0.811174288,4,16,9,75.01,60.12,72.91
2018-09-21 17:00:00,75,44451,0.832576705,4,17,9,79.65,71.14,74.91
2018-09-21 18:00:00,75.79,45444,0.838347992,4,18,9,78.89,74.64,74.74
2018-09-21 19:00:00,68.21,43794,0.82642446,4,19,9,69.46,69.13,64.11
2018-09-21 20:00:00,72.4,42246,0.802148549,4,20,9,62.26,65.22,71.94
2018-09-21 21:00:00,68.84,44947,0.872231812,4,21,9,54.1,61.55,70.29
2018-09-21 22:00:00,66.46,40342,0.920296843,4,22,9,54.48,58.9,56.34
2018-09-21 23:00:00,58.31,36990,0.901760848,4,23,9,43.82,50.02,50.27
2018-09-22 00:00:00,56.82,35936,0.913338997,5,0,9,32.58,45.01,48.22
2018-09-22 01:00:00,49.62,33400,0.884096107,5,1,9,31.95,39.26,44.88
2018-09-22 02:00:00,42.04,32315,0.872071074,5,2,9,28.81,34.93,43.86
2018-09-22 03:00:00,43.54,32326,0.871820828,5,3,9,34.89,28.79,44.87
2018-09-22 04:00:00,48.1,33828,0.88220095,5,4,9,54.8,32.9,47.35
2018-09-22 05:00:00,57.74,35278,0.889462736,5,5,9,71.86,36.97,49.06
2018-09-22 06:00:00,65.61,36747,0.816810208,5,6,9,74.29,44.23,54.64
2018-09-22 07:00:00,73.37,39122,0.820417523,5,7,9,65.85,45.75,55.48
2018-09-22 08:00:00,73.24,39590,0.825804224,5,8,9,59.17,45.21,53.98
2018-09-22 09:00:00,72.59,39417,0.832117065,5,9,9,65.09,43.22,53.67
2018-09-22 10:00:00,71.15,39764,0.846270246,5,10,9,69.96,43.37,55.97
2018-09-22 11:00:00,68.59,39331,0.859728507,5,11,9,67.16,35.59,53.99
2018-09-22 12:00:00,67.28,37000,0.841033159,5,12,9,64.19,27.55,49.64
2018-09-22 13:00:00,68.47,35665,0.827388322,5,13,9,59.24,32.07,49.41
2018-09-22 14:00:00,68.11,35217,0.816817892,5,14,9,55.17,42.34,51.25
2018-09-22 15:00:00,66.71,35157,0.794846383,5,15,9,60.17,49.09,51.13
2018-09-22 16:00:00,71.39,37539,0.839781474,5,16,9,68.09,63.13,60.12
2018-09-22 17:00:00,75.7,39739,0.862471336,5,17,9,75,70.78,71.14
2018-09-22 18:00:00,77.08,41000,0.877919664,5,18,9,75.79,74.8,74.64
2018-09-22 19:00:00,75.69,39394,0.850617807,5,19,9,68.21,68.52,69.13
2018-09-22 20:00:00,72.01,37836,0.823293173,5,20,9,72.4,63.97,65.22
2018-09-22 21:00:00,69.2,40575,0.896250381,5,21,9,68.84,58.6,61.55
2018-09-22 22:00:00,59.06,36471,0.853372313,5,22,9,66.46,53.81,58.9
2018-09-22 23:00:00,46.58,32790,0.830393725,5,23,9,58.31,48.25,50.02
2018-09-23 00:00:00,38.56,31558,0.817614255,6,0,9,56.82,45.41,45.01
2018-09-23 01:00:00,37.47,28731,0.764172539,6,1,9,49.62,42.29,39.26
2018-09-23 02:00:00,33.6,27355,0.746949481,6,2,9,42.04,43.48,34.93
2018-09-23 03:00:00,32.08,26978,0.739011615,6,3,9,43.54,49.05,28.79
2018-09-23 04:00:00,36.09,27512,0.75337938,6,4,9,48.1,69.9,32.9
2018-09-23 05:00:00,43.14,28244,0.763522353,6,5,9,57.74,75.47,36.97
2018-09-23 06:00:00,55.1,28899,0.750705142,6,6,9,65.61,75.91,44.23
2018-09-23 07:00:00,57.79,31105,0.763482781,6,7,9,73.37,75.91,45.75
2018-09-23 08:00:00,56.35,32473,0.774440575,6,8,9,73.24,74.69,45.21
2018-09-23 09:00:00,60.13,32710,0.777806828,6,9,9,72.59,70.98,43.22
2018-09-23 10:00:00,57.25,32824,0.792733278,6,10,9,71.15,67.71,43.37
2018-09-23 11:00:00,56.06,31815,0.810608891,6,11,9,68.59,66.89,35.59
2018-09-23 12:00:00,47.64,28683,0.781770744,6,12,9,67.28,64.32,27.55
2018-09-23 13:00:00,39.92,27351,0.754123367,6,13,9,68.47,64.3,32.07
2018-09-23 14:00:00,37.58,26841,0.736110579,6,14,9,68.11,68,42.34
2018-09-23 15:00:00,40.9,27392,0.728862974,6,15,9,66.71,75,49.09
2018-09-23 16:00:00,57.58,30203,0.760263072,6,16,9,71.39,77.03,63.13
2018-09-23 17:00:00,61.78,34387,0.796363773,6,17,9,75.7,80.01,70.78
2018-09-23 18:00:00,67.36,37413,0.808307809,6,18,9,77.08,81.82,74.8
2018-09-23 19:00:00,54.46,37209,0.801703388,6,19,9,75.69,73.72,68.52
2018-09-23 20:00:00,61.67,36906,0.788379401,6,20,9,72.01,64.5,63.97
2018-09-23 21:00:00,67.55,40603,0.863390311,6,21,9,69.2,50.03,58.6
2018-09-23 22:00:00,48.36,37854,0.880304124,6,22,9,59.06,50,53.81
2018-09-23 23:00:00,48.18,35234,0.848821571,6,23,9,46.58,47.93,48.25
2018-09-24 00:00:00,46.84,34561,0.839696366,0,0,9,38.56,44.46,45.41
2018-09-24 01:00:00,38.23,32353,0.802516985,0,1,9,37.47,41.46,42.29
2018-09-24 02:00:00,38.91,31744,0.789022298,0,2,9,33.6,43.37,43.48
2018-09-24 03:00:00,50.42,33284,0.7814368,0,3,9,32.08,46.03,49.05
2018-09-24 04:00:00,60.46,37649,0.788396372,0,4,9,36.09,60.74,69.9
2018-09-24 05:00:00,78.93,43813,0.838655979,0,5,9,43.14,74.5,75.47
2018-09-24 06:00:00,80.96,46354,0.861308978,0,6,9,55.1,74.98,75.91
2018-09-24 07:00:00,81.17,47813,0.873347431,0,7,9,57.79,75.52,75.91
2018-09-24 08:00:00,73.9,47914,0.878807321,0,8,9,56.35,67.88,74.69
2018-09-24 09:00:00,74.55,47670,0.882976415,0,9,9,60.13,66.25,70.98
2018-09-24 10:00:00,71.06,47183,0.878085609,0,10,9,57.25,57.85,67.71
2018-09-24 11:00:00,70.92,46518,0.870519386,0,11,9,56.06,57.9,66.89
2018-09-24 12:00:00,69.9,45197,0.856616568,0,12,9,47.64,56.64,64.32
2018-09-24 13:00:00,69.29,43750,0.841892159,0,13,9,39.92,56.38,64.3
2018-09-24 14:00:00,68.8,42770,0.831540142,0,14,9,37.58,56.87,68
2018-09-24 15:00:00,69.56,42265,0.820252567,0,15,9,40.9,67.04,75
2018-09-24 16:00:00,71.68,44343,0.840278959,0,16,9,57.58,74.94,77.03
2018-09-24 17:00:00,78.3,47523,0.867110645,0,17,9,61.78,77.65,80.01
2018-09-24 18:00:00,74.29,47860,0.86828226,0,18,9,67.36,81.1,81.82
2018-09-24 19:00:00,72.13,44485,0.823165492,0,19,9,54.46,74.86,73.72
2018-09-24 20:00:00,70.01,42210,0.800995548,0,20,9,61.67,68.07,64.5
2018-09-24 21:00:00,69.29,44485,0.850171627,0,21,9,67.55,61.65,50.03
2018-09-24 22:00:00,55.96,41359,0.844486334,0,22,9,48.36,50.66,50
2018-09-24 23:00:00,52.49,37934,0.808078829,0,23,9,48.18,48.13,47.93
2018-09-25 00:00:00,47.7,36758,0.794029376,1,0,9,46.84,46.65,44.46
2018-09-25 01:00:00,44.96,34521,0.755259665,1,1,9,38.23,43.09,41.46
2018-09-25 02:00:00,44.49,33884,0.741540386,1,2,9,38.91,44.26,43.37
2018-09-25 03:00:00,54.09,35346,0.745464519,1,3,9,50.42,48.4,46.03
2018-09-25 04:00:00,65.5,39711,0.754377527,1,4,9,60.46,63.15,60.74
2018-09-25 05:00:00,76.93,45975,0.823844835,1,5,9,78.93,75.99,74.5
2018-09-25 06:00:00,82.9,48172,0.830698147,1,6,9,80.96,79.79,74.98
2018-09-25 07:00:00,76.77,49022,0.84062681,1,7,9,81.17,80.01,75.52
2018-09-25 08:00:00,74.21,48499,0.848973724,1,8,9,73.9,77.86,67.88
2018-09-25 09:00:00,71.29,47305,0.846394487,1,9,9,74.55,73.32,66.25
2018-09-25 10:00:00,63.1,46267,0.847592646,1,10,9,71.06,67.07,57.85
2018-09-25 11:00:00,59.38,45576,0.852048937,1,11,9,70.92,58.08,57.9
2018-09-25 12:00:00,58.77,44299,0.837776701,1,12,9,69.9,54.85,56.64
2018-09-25 13:00:00,60.03,42841,0.808310365,1,13,9,69.29,56.91,56.38
2018-09-25 14:00:00,64.31,42362,0.796537781,1,14,9,68.8,54.23,56.87
2018-09-25 15:00:00,71.45,42312,0.778046132,1,15,9,69.56,63.09,67.04
2018-09-25 16:00:00,75.09,44353,0.792075987,1,16,9,71.68,72.34,74.94
2018-09-25 17:00:00,89.01,47344,0.811015015,1,17,9,78.3,75.99,77.65
2018-09-25 18:00:00,79.73,48330,0.83303417,1,18,9,74.29,79.87,81.1
2018-09-25 19:00:00,74.39,45094,0.803266843,1,19,9,72.13,69.87,74.86
2018-09-25 20:00:00,65.8,43258,0.785604377,1,20,9,70.01,61.24,68.07
2018-09-25 21:00:00,58.98,45672,0.842085097,1,21,9,69.29,54.2,61.65
2018-09-25 22:00:00,47.98,42403,0.835128327,1,22,9,55.96,50.35,50.66
2018-09-25 23:00:00,49.3,38940,0.79489603,1,23,9,52.49,44.1,48.13
2018-09-26 00:00:00,45.28,38174,0.784399901,2,0,9,47.7,42.32,46.65
2018-09-26 01:00:00,35.7,35829,0.737175815,2,1,9,44.96,42.12,43.09
2018-09-26 02:00:00,35.81,34984,0.722579407,2,2,9,44.49,45.02,44.26
2018-09-26 03:00:00,49.86,36337,0.733671564,2,3,9,54.09,49.3,48.4
2018-09-26 04:00:00,60.47,40764,0.775866698,2,4,9,65.5,66.89,63.15
2018-09-26 05:00:00,75.36,47088,0.855009634,2,5,9,76.93,75.7,75.99
2018-09-26 06:00:00,75.25,49343,0.873670593,2,6,9,82.9,75.94,79.79
2018-09-26 07:00:00,74.9,50248,0.877178533,2,7,9,76.77,74.17,80.01
2018-09-26 08:00:00,74.1,49448,0.867192434,2,8,9,74.21,68.89,77.86
2018-09-26 09:00:00,72.5,48478,0.863988383,2,9,9,71.29,68.07,73.32
2018-09-26 10:00:00,67.85,47886,0.868883465,2,10,9,63.1,64.94,67.07
2018-09-26 11:00:00,64.43,47218,0.868639592,2,11,9,59.38,60.09,58.08
2018-09-26 12:00:00,63.96,45838,0.853550442,2,12,9,58.77,60.49,54.85
2018-09-26 13:00:00,64.68,44410,0.833250423,2,13,9,60.03,57.33,56.91
2018-09-26 14:00:00,62.38,43749,0.82317689,2,14,9,64.31,56.87,54.23
2018-09-26 15:00:00,71.73,43308,0.800519621,2,15,9,71.45,69.13,63.09
2018-09-26 16:00:00,74.75,45356,0.820285909,2,16,9,75.09,75.01,72.34
2018-09-26 17:00:00,76.78,48692,0.853216295,2,17,9,89.01,79.65,75.99
2018-09-26 18:00:00,79.99,49840,0.869410025,2,18,9,79.73,78.89,79.87
2018-09-26 19:00:00,68.3,46053,0.82063205,2,19,9,74.39,69.46,69.87
2018-09-26 20:00:00,72.69,43865,0.800819199,2,20,9,65.8,62.26,61.24
2018-09-26 21:00:00,63.28,46677,0.873616253,2,21,9,58.98,54.1,54.2
2018-09-26 22:00:00,62.67,43874,0.864395584,2,22,9,47.98,54.48,50.35
2018-09-26 23:00:00,57.6,40681,0.835755814,2,23,9,49.3,43.82,44.1
2018-09-27 00:00:00,48.25,39188,0.835285729,3,0,9,45.28,32.58,42.32
2018-09-27 01:00:00,45.59,36994,0.790295901,3,1,9,35.7,31.95,42.12
2018-09-27 02:00:00,44.92,36000,0.767206023,3,2,9,35.81,28.81,45.02
2018-09-27 03:00:00,52.45,37757,0.787030539,3,3,9,49.86,34.89,49.3
